1	9922117	9943391	LZIC
1	9942922	9985498	NMNAT1
1	9997227	10016021	RBP7
1	10032957	10181238	UBE4B
1	10210569	10381600	KIF1B
1	10399063	10420511	PGD
1	10430432	10442808	CENPS
1	10430432	10452153	CENPS-CORT
1	10456521	10472529	DFFA
1	10474949	10630758	PEX14
1	10636605	10796646	CASZ1
1	10946472	10982037	C1orf127
1	11012621	11025492	TARDBP
1	11026522	11047239	MASP2
1	11054589	11060018	SRM
1	11066618	11099869	EXOSC10
1	11106534	11262551	MTOR
1	11273197	11299571	UBIAD1
1	11479154	11537551	DISP3
1	11648386	11654429	FBXO2
1	11654406	11663327	FBXO44
1	11664199	11674352	FBXO6
1	11674479	11691621	MAD2L2
1	11691709	11725857	DRAXIN
1	11736084	11750771	AGTRAP
1	11762192	11789585	C1orf167
1	11785725	11805964	MTHFR
1	11806095	11843144	CLCN6
1	11845709	11847783	NPPA
1	11857463	11858945	NPPB
1	11919590	11926427	KIAA2013
1	11934716	11975537	PLOD1
1	11980180	12013515	MFN2
1	12019497	12032045	MIIP
1	12063302	12144207	TNFRSF8
1	12166990	12209220	TNFRSF1B
1	12230029	12512046	VPS13D
1	12567909	12618210	DHRS3
1	12644546	12667086	AADACL4
1	12716109	12728760	AADACL3
1	12746199	12763699	C1orf158
1	12774847	12777905	PRAMEF12
1	12791396	12796628	PRAMEF1
1	12824604	12831410	PRAMEF11
1	12847376	12848756	HNRNPCL1
1	12857085	12861909	PRAMEF2
1	12879211	12886201	PRAMEF4
1	12892895	12898270	PRAMEF10
1	12916646	12920480	PRAMEF7
1	12938471	12947580	PRAMEF6
1	13049807	13053659	PRAMEF27
1	13061231	13062237	HNRNPCL3
1	13073677	13077884	PRAMEF26
1	13073677	13078038	PRAMEF25
1	13115487	13116854	HNRNPCL2
1	13175280	13179132	PRAMEF9
1	13196187	13201409	PRAMEF13
1	13222694	13226154	PRAMEF18
1	13254197	13263435	PRAMEF5
1	13281303	13285137	PRAMEF8
1	13303538	13308907	PRAMEF33
1	13315580	13322598	PRAMEF15
1	13341891	13347134	PRAMEF14
1	13368430	13371947	PRAMEF19
1	13389631	13392629	PRAMEF17
1	13410449	13421328	PRAMEF20
1	13474972	13514003	LRRC38
1	13583756	13617957	PDPN
1	13700187	13825079	PRDM2
1	14598684	15118043	KAZN
1	15152531	15220478	TMEM51
1	15247224	15398127	FHAD1
1	15409887	15430339	EFHD2
1	15438442	15449242	CTRC
1	15456731	15472091	CELA2A
1	15476103	15491394	CELA2B
1	15491400	15524790	CASP9
1	15526812	15571733	DNAJC16
1	15571698	15585051	AGMAT
1	15617457	15669044	DDI2
1	15684319	15734769	PLEKHM2
1	15736257	15741392	SLC25A34
1	15742498	15747982	TMEM82
1	15756637	15786589	FBLIM1
1	15807161	15807699	UQCRHL
1	15847706	15940456	SPEN
1	15941868	15976132	ZBTB17
1	16004235	16008807	SRARP
1	16014027	16019594	HSPB7
1	16022035	16034050	CLCNKA
1	16043781	16057308	CLCNKB
1	16057768	16073651	FAM131C
1	16124336	16156069	EPHA2
1	16197853	16212652	ARHGEF19
1	16231691	16237183	CPLANE2
1	16246839	16352480	FBXO42
1	16367241	16398145	SZRD1
1	16398642	16437424	SPATA21
1	16440671	16460089	NECAP2
1	16562322	16613564	NBPF1
1	16754633	16764480	MST1L
1	16921930	16972960	CROCC
1	16974503	16981586	MFAP2
1	16985957	17011928	ATP13A2
1	17018725	17054032	SDHB
1	17066760	17119451	PADI2
1	17205127	17246007	PADI1
1	17249097	17284232	PADI3
1	17308196	17364004	PADI4
1	17372195	17401699	PADI6
1	17406759	17439677	RCC2
1	17539697	17697869	ARHGEF10L
1	17755332	17827063	ACTL8
1	18107797	18378483	IGSF21
1	18480929	18485986	KLHDC7A
1	18630845	18748866	PAX7
1	18839598	18859661	TAS1R2
1	18871429	18902799	ALDH4A1
1	18904279	18956676	IFFO2
1	19074510	19210266	UBR4
1	19215660	19251524	EMC1
1	19251804	19260128	MRTO4
1	19265981	19274122	AKR7L
1	19282572	19288770	AKR7A3
1	19302707	19312146	AKR7A2
1	19312325	19329300	SLC66A1
1	19338774	19485539	CAPZB
1	19596976	19629821	MICOS10
1	19596978	19658452	MICOS10-NBL1
1	19643228	19658456	NBL1
1	19664874	19680966	HTR6
1	19682212	19799916	TMCO4
1	19814028	19815283	RNF186
1	19882394	19912944	OTUD3
1	19920008	19923617	PLA2G2E
1	19975434	19980434	PLA2G2A
1	20070193	20091911	PLA2G5
1	20111940	20119536	PLA2G2D
1	20139322	20150381	PLA2G2F
1	20163054	20177439	PLA2G2C
1	20186095	20196050	UBXN10
1	20290874	20359518	VWA5B1
1	20482390	20486210	CAMK2N1
1	20499447	20508151	MUL1
1	20552572	20555020	FAM43B
1	20589096	20618903	CDA
1	20633457	20651511	PINK1
1	20651766	20661544	DDOST
1	20664013	20718007	KIF17
1	20719730	20732703	SH2D5
1	20740265	20787307	HP1BP3
1	20806291	21176897	EIF4G3
1	21217249	21345504	ECE1
1	21440136	21485005	NBPF3
1	21508983	21578410	ALPL
1	21596220	21669357	RAP1GAP
1	21678298	21783149	USP48
1	21812264	21825223	LDLRAD2
1	21822243	21937310	HSPG2
1	21977021	21989354	CELA3B
1	22001656	22012542	CELA3A
1	22052708	22101360	CDC42
1	22117312	22143097	WNT4
1	22451850	22531157	ZBTB40
1	22563488	22603595	EPHA8
1	22636627	22639678	C1QA
1	22643632	22648108	C1QC
1	22653235	22661636	C1QB
1	22710837	22921500	EPHB2
1	22953042	22972866	LACTBL1
1	23010833	23015852	TEX46
1	23019467	23083689	KDM1A
1	23084022	23168858	LUZP1
1	23191894	23194729	HTR1D
1	23304689	23344284	HNRNPR
1	23359447	23369836	ZNF436
1	23380908	23424748	TCEA3
1	23428562	23484179	ASAP3
1	23506437	23531233	E2F2
1	23557925	23559501	ID3
1	23627333	23640568	MDS2
1	23691805	23696835	RPL11
1	23743365	23762059	ELOA
1	23778417	23788232	PITHD1
1	23791144	23795539	LYPLA2
1	23795598	23800754	GALE
1	23801876	23825459	HMGCL
1	23845080	23868369	FUCA1
1	23870515	23913362	CNR2
1	23959827	23963459	PNRC2
1	23964346	23980327	SRSF10
1	24056040	24112135	MYOM3
1	24119770	24143140	IL22RA1
1	24154171	24187289	IFNLR1
1	24319356	24364480	GRHL3
1	24356998	24415097	STPG1
1	24413486	24472983	NIPAL3
1	24502343	24541040	RCAN3
1	24556086	24609327	NCMAP
1	24643301	24673281	SRRM1
1	24745446	24844319	CLIC4
1	24899510	24965010	RUNX3
1	25222275	25232502	SYF2
1	25242236	25338254	RSRP1
1	25338333	25362361	TMEM50A
1	25362248	25420914	RHCE
1	25430857	25500207	MACO1
1	25543605	25568886	LDLRAP1
1	25617467	25786207	MAN1C1
1	25800192	25818221	SELENON
1	25819905	25832942	MTFR1L
1	25831912	25859458	AUNIP
1	25861483	25871253	PAQR7
1	25884178	25906419	STMN1
1	25959766	25998063	PAFAH2
1	26021774	26036463	EXTL1
1	26037251	26046118	SLC30A2
1	26051304	26067634	TRIM63
1	26111164	26125548	PDIK1L
1	26159078	26163962	FAM110D
1	26164160	26168582	C1orf232
1	26169907	26170873	ZNF593
1	26177490	26189884	CNKSR1
1	26190627	26202542	CATSPER4
1	26234199	26278808	CEP85
1	26280085	26281522	SH3BGRL3
1	26282281	26318265	UBXN11
1	26317957	26320523	CD52
1	26321858	26354130	CRYBG2
1	26361633	26372794	ZNF683
1	26410816	26429728	LIN28A
1	26432281	26471304	DHDDS
1	26472439	26476642	HMGN2
1	26529760	26575025	RPS6KA1
1	26696014	26782104	ARID1A
1	26787962	26798403	PIGV
1	26826687	26857604	ZDHHC18
1	26863148	26864456	SFN
1	26876131	26890283	GPN2
1	26890487	26900467	GPATCH3
1	26911488	26913975	NR0B2
1	26921742	26946871	NUDC
1	26949561	26960468	KDF1
1	26993691	27000886	TRNP1
1	27005019	27012850	TENT5B
1	27098808	27155125	SLC9A1
1	27234631	27308636	WDTC1
1	27322144	27336400	TMEM222
1	27342021	27353932	SYTL1
1	27355183	27366961	MAP3K6
1	27369109	27374852	FCN3
1	27379175	27383333	CD164L2
1	27392621	27395813	GPR3
1	27404229	27490167	WASF2
1	27534244	27604144	AHDC1
1	27612063	27635185	FGR
1	27666063	27672192	IFI6
1	27725960	27763116	FAM76A
1	27773218	27824443	STX12
1	27830781	27851675	PPP1R8
1	27872542	27886685	THEMIS2
1	27891525	27914797	RPA2
1	27934999	27959152	SMPDL3B
1	27959972	27968093	XKR8
1	27970343	28088637	EYA3
1	28147165	28193936	PTAFR
1	28200278	28233029	DNAJC8
1	28236090	28238105	ATP5IF1
1	28259517	28282491	SESN2
1	28329039	28335965	MED18
1	28369739	28500364	PHACTR4
1	28505942	28539196	RCC1
1	28553084	28578545	TRNAU1AP
1	28592264	28595449	RAB42
1	28602849	28643067	TAF12
1	28668783	28719352	GMEB1
1	28736620	28769775	YTHDF2
1	28812169	28871267	OPRD1
1	28887090	29120046	EPB41
1	29119428	29123903	TMEM200B
1	29147744	29181900	SRSF4
1	29192656	29230934	MECR
1	29236521	29326800	PTPRU
1	30711276	30723585	MATN1
1	30732468	30757774	LAPTM5
1	30869465	30908758	SDC3
1	30931505	31065717	PUM1
1	31179744	31239887	NKAIN1
1	31259567	31296788	SNRNP40
1	31296981	31364953	ZCCHC17
1	31365252	31373288	FABP3
1	31409776	31434678	SERINC2
1	31576484	31587686	TINAGL1
1	31617699	31627318	HCRTR1
1	31629865	31644876	PEF1
1	31652263	31704017	COL16A1
1	31727116	31764340	ADGRB2
1	31790421	31816051	SPOCD1
1	31906420	31938368	PTP4A2
1	32013867	32043876	KHDRBS1
1	32072030	32102866	TMEM39B
1	32108055	32176563	KPNA6
1	32179674	32198285	TXLNA
1	32200385	32205390	CCDC28B
1	32205670	32208682	IQCC
1	32209093	32216196	DCDC2B
1	32216199	32222353	TMEM234
1	32221583	32231604	EIF3I
1	32247221	32248856	FAM167B
1	32251264	32286165	LCK
1	32292082	32333626	HDAC1
1	32333838	32336233	MARCKSL1
1	32361269	32362243	FAM229A
1	32362538	32364309	TSSK3
1	32364632	32394441	BSDC1
1	32465071	32496685	ZBTB8B
1	32539426	32605941	ZBTB8A
1	32620822	32650932	ZBTB8OS
1	32651207	32686211	RBBP4
1	32679905	32702770	SYNC
1	32741829	32774970	KIAA1522
1	32775238	32818032	YARS1
1	32817441	32858879	S100PBP
1	32862267	32872484	FNDC5
1	32886490	32894646	HPCA
1	32894594	32901389	TMEM54
1	32936448	32964809	RNF19B
1	33007939	33036883	AK2
1	33081152	33123492	AZIN2
1	33145398	33182043	TRIM62
1	33256491	33300719	ZNF362
1	33306765	33321098	A3GALT2
1	33323622	33375593	PHC2
1	33472644	33496507	ZSCAN20
1	33513998	34165842	CSMD2
1	34166992	34219130	C1orf94
1	34755046	34758512	GJB5
1	34759739	34762327	GJB4
1	34781213	34786364	GJB3
1	34792998	34795747	GJA4
1	34850361	34859749	SMIM12
1	34865435	34929650	DLGAP3
1	34981525	34985347	TMEM35B
1	34986165	35031945	ZMYM6
1	35059785	35115858	ZMYM1
1	35182935	35193145	SFPQ
1	35268708	35422058	ZMYM4
1	35433491	35557403	KIAA0319L
1	35557791	35566779	NCDN
1	35573313	35595326	TFAP2E
1	35599540	35641526	PSMB2
1	35713876	35718884	C1orf216
1	35720212	35769978	CLSPN
1	35808015	35857889	AGO4
1	35869807	35924298	AGO1
1	35931104	36072499	AGO3
1	36084093	36088275	TEKT2
1	36088891	36093932	ADPRHL2
1	36095238	36125222	COL8A2
1	36136568	36156053	TRAPPC3
1	36156159	36180849	MAP7D1
1	36224442	36305356	THRAP3
1	36306367	36321347	SH3D21
1	36322029	36324154	EVA1B
1	36339627	36385924	STK40
1	36393435	36397908	LSM10
1	36417905	36450485	OSCP1
1	36455717	36464384	MRPS15
1	36466042	36483314	CSF3R
1	36795526	37034515	GRIK3
1	37474579	37484377	ZC3H12A
1	37489960	37514766	MEAF6
1	37534448	37554293	SNIP1
1	37556939	37566857	DNALI1
1	37566811	37595985	GNL2
1	37611349	37634892	RSPO1
1	37681569	37692242	C1orf109
1	37692515	37709719	CDCA8
1	37715975	37765120	EPHA10
1	37794101	37801606	MANEAL
1	37802944	37808208	YRDC
1	37807789	37809454	C1orf122
1	37809574	37859592	MTF1
1	37860696	37947057	INPP5B
1	37956979	37990022	SF3A3
1	37996769	38005514	FHL3
1	38012733	38024820	UTP11
1	38043828	38046793	POU3F1
1	38838199	38859772	RRAGC
1	38862494	38873348	MYCBP
1	38874068	38881587	GJA9
1	38885806	38941830	RHBDL2
1	38991243	39006065	AKIRIN1
1	39026294	39034636	NDUFS5
1	39084166	39487138	MACF1
1	39491635	39529869	BMP8A
1	39560815	39576790	PABPC4
1	39623434	39639643	HEYL
1	39659120	39672038	NT5C1A
1	39678647	39691485	HPCAL4
1	39738844	39763914	PPIE
1	39757181	39788865	BMP8B
1	39838109	39883504	TRIT1
1	39895427	39901917	MYCL
1	39955111	39969968	MFSD2A
1	40040064	40072649	CAP1
1	40071460	40097252	PPT1
1	40161386	40240921	RLF
1	40247936	40251683	TMCO2
1	40258235	40294180	ZMPSTE24
1	40300488	40317286	COL9A2
1	40373726	40423322	SMAP2
1	40450063	40463715	ZFP69B
1	40477289	40496343	ZFP69
1	40508718	40516050	EXO5
1	40531636	40548166	ZNF684
1	40620679	40665682	RIMS3
1	40691703	40771603	NFYC
1	40783786	40840452	KCNQ4
1	40861053	40862363	CITED4
1	40979695	41012565	CTPS1
1	41015596	41021755	SLFNL1
1	41027201	41242306	SCMH1
1	41361433	41383590	FOXO6
1	41478774	41484683	EDN2
1	41506364	41918922	HIVEP3
1	42153409	42155820	GUCA2B
1	42162689	42164745	GUCA2A
1	42176547	42335880	FOXJ3
1	42380791	42424232	RIMKLA
1	42430329	42456267	ZMYND12
1	42456106	42657190	CCDC30
1	42658422	42676758	PPIH
1	42682417	42703805	YBX1
1	42733092	42740254	CLDN19
1	42746334	42767084	P3H1
1	42767248	42779490	C1orf50
1	42785031	42800818	TMEM269
1	42807051	42817397	SVBP
1	42817121	42844991	ERMAP
1	42846572	42852475	ZNF691
1	42925374	42958868	SLC2A1
1	43147903	43156396	FAM183A
1	43164173	43172570	EBNA1BP2
1	43172329	43254358	CFAP57
1	43269982	43274002	TMEM125
1	43281879	43285581	C1orf210
1	43300981	43323108	TIE1
1	43337817	43354465	MPL
1	43358980	43363202	CDC20
1	43363396	43368074	ELOVL1
1	43383916	43389800	MED8
1	43389898	43454247	SZT2
1	43526036	43623672	PTPRF
1	43650148	43705518	KDM4A
1	43707496	43931165	ST3GAL3
1	43933319	43937240	ARTN
1	43946949	43968022	IPO13
1	43970009	43973369	DPH2
1	43974959	43978295	ATP6V0B
1	43979201	43991171	B4GALT2
1	43991595	43996526	CCDC24
1	43996482	44031462	SLC6A9
1	44118820	44135137	KLF17
1	44137820	44141631	KLF18
1	44213470	44220673	DMAP1
1	44221069	44355279	ERI3
1	44405159	44651724	RNF220
1	44653246	44674608	TMEM53
1	44674713	44725591	ARMH1
1	44739836	44767766	KIF2C
1	44775539	44778779	RPS8
1	44783584	44788170	BEST4
1	44800376	44805990	PLK3
1	44805909	44807285	TCTEX1D4
1	44808481	44814129	BTBD19
1	44819843	44842944	PTCH2
1	44850521	44986722	EIF2B3
1	45002547	45011324	HECTD3
1	45012253	45015575	UROD
1	45016398	45206605	ZSWIM5
1	45326894	45328679	HPDL
1	45329241	45340470	MUTYH
1	45340169	45343973	TOE1
1	45343882	45491163	TESK2
1	45493865	45500073	CCDC163
1	45500299	45513382	MMACHC
1	45511034	45522890	PRDX1
1	45550782	45570051	AKR1A1
1	45583987	45618906	NASP
1	45620043	45624054	CCDC17
1	45627303	45686533	GPBP1L1
1	45688180	45694436	TMEM69
1	45694325	45750813	IPP
1	45803606	46036124	MAST2
1	46040139	46174901	PIK3R3
1	46040139	46176488	LOC110117498-PIK3R3
1	46175086	46185962	TSPAN1
1	46188680	46220305	POMGNT1
1	46203333	46221256	LURAP1
1	46247687	46278473	RAD54L
1	46278399	46303366	LRRC41
1	46303697	46316775	UQCRH
1	46340176	46365152	NSUN4
1	46394316	46413845	FAAH
1	46489835	46516216	DMBX1
1	46532165	46535515	TMEM275
1	46545637	46551657	KNCN
1	46557406	46604268	MKNK1
1	46607714	46616891	MOB3C
1	46635038	46668427	ATPAF1
1	46671853	46673584	TEX38
1	46675158	46719114	EFCAB14
1	46799045	46819413	CYP4B1
1	46929187	46941476	CYP4A11
1	46961363	47050754	CYP4X1
1	47067230	47118318	CYP4Z1
1	47137440	47149727	CYP4A22
1	47183581	47190036	PDZK1IP1
1	47216289	47232335	TAL1
1	47250138	47314147	STIL
1	47333789	47378839	CMPK1
1	47416284	47418052	FOXE3
1	47438043	47440691	FOXD2
1	47760527	47997385	TRABD2B
1	48222715	48248638	SLC5A9
1	48295371	48472208	SPATA6
1	48532853	50023954	AGBL4
1	50048054	50203772	ELAVL4
1	50417549	50423443	DMRTA2
1	50437027	50960267	FAF1
1	50968694	50974634	CDKN2C
1	51102227	51148085	C1orf185
1	51236272	51273447	RNF11
1	51287257	51345116	TTC39A
1	51354262	51519266	EPS15
1	51617091	51789219	OSBPL9
1	51789193	51878937	NRDC
1	51907955	51990700	RAB3B
1	52020131	52055191	TXNDC12
1	52056184	52090716	BTF3L4
1	52142088	52346686	ZFYVE9
1	52350592	52366205	CC2D1B
1	52372828	52404471	ORC1
1	52404601	52420835	PRPF38A
1	52423275	52553092	TUT4
1	52602370	52609051	GPX7
1	52633167	52657065	SHISAL2A
1	52684448	52698347	COA7
1	52726452	52827336	ZYG11B
1	52842759	52894995	ZYG11A
1	52895909	52921774	ECHDC2
1	52927275	53051698	SCP2
1	53062212	53085494	PODN
1	53087182	53142638	SLC1A7
1	53196823	53214197	CPT2
1	53214099	53220639	CZIB
1	53226899	53238518	MAGOH
1	53242369	53328070	LRP8
1	53459398	53467487	DMRTB1
1	53506238	53739164	GLIS1
1	53765480	53838296	NDC1
1	53851732	53889797	YIPF1
1	53894186	53911086	DIO1
1	53921560	53946308	HSPB11
1	53946349	53968168	LRRC42
1	54007297	54018186	LDLRAD1
1	54026680	54053573	TMEM59
1	54053607	54106079	TCEANC2
1	54132719	54153181	CDCP2
1	54169657	54200030	CYB5RL
1	54200166	54225489	MRPL37
1	54225431	54406394	SSBP3
1	54548227	54639192	ACOT11
1	54641739	54710267	MROH7
1	54715821	54742655	TTC4
1	54756897	54764523	PARS2
1	54779712	54801323	TTC22
1	54806062	54842264	LEXM
1	54849626	54887195	DHCR24
1	54980627	54992288	TMEM61
1	54998932	55017172	BSND
1	55039547	55064852	PCSK9
1	55066358	55215364	USP24
1	56494760	56579563	PLPP3
1	56645313	56715335	PRKAA2
1	56718790	56819404	FYB2
1	56854796	56918223	C8A
1	56929209	56966140	C8B
1	56994777	58250503	DAB1
1	58480718	58546726	OMA1
1	58575432	58577252	TACSTD2
1	58654743	58700062	MYSM1
1	58780790	58784047	JUN
1	59296812	59762727	FGGY
1	59814948	59876322	HOOK1
1	59893307	59926773	CYP2J2
1	59990393	60073770	C1orf87
1	61077226	61462788	NFIA
1	61681045	61725141	TM2D1
1	61742479	62163949	PATJ
1	62194848	62212328	L1TD1
1	62236164	62319434	KANK4
1	62436303	62451804	USP1
1	62454725	62688386	DOCK7
1	62784131	62865514	ATG4C
1	63322566	63325128	FOXD3
1	63367626	63438552	ALG6
1	63440769	63523273	ITGB3BP
1	63523524	63572693	EFCAB7
1	63593410	63660245	PGM1
1	63774016	64181496	ROR1
1	64203622	64267367	UBE2U
1	64470128	64693053	CACHD1
1	64744972	64833231	RAVER2
1	64833228	65067746	JAK1
1	65147548	65232145	AK4
1	65264693	65415869	DNAJC6
1	65420651	65637493	LEPR
1	65792509	66374579	PDE4B
1	66533592	66751139	SGIP1
1	66752458	66779047	TCTEX1D1
1	66797740	66801259	INSL5
1	66812885	66924856	WDR78
1	66924894	66988619	MIER1
1	66999349	67054148	SLC35D1
1	67092165	67134970	C1orf141
1	67166453	67259967	IL23R
1	67307363	67396900	IL12RB2
1	67407809	67430402	SERBP1
1	67685200	67688334	GADD45A
1	67701474	67833467	GNG12
1	68045885	68051631	DIRAS3
1	68098458	68232546	WLS
1	68428821	68449954	RPE65
1	68474151	68497082	DEPDC1
1	69567333	70144363	LRRC7
1	70144804	70205579	LRRC40
1	70205695	70253049	SRSF11
1	70258998	70354722	ANKRD13C
1	70354810	70368022	HHLA3
1	70411217	70439851	CTH
1	70852357	71047816	PTGER3
1	71063290	71081035	ZRANB2
1	71395942	72282539	NEGR1
1	74026017	74198176	LRRIQ3
1	74198211	74208702	FPGT
1	74198211	74544432	FPGT-TNNI3K
1	74568122	74673792	ERICH3
1	74705487	74733408	CRYZ
1	74733151	74766676	TYW3
1	75128433	75161533	LHX8
1	75204474	75616163	SLC44A5
1	75724346	75763678	ACADM
1	75786255	75795086	RABGGTB
1	75796881	75913241	MSH4
1	75918872	75932404	ASB17
1	76074745	76637316	ST6GALNAC3
1	76867479	77067546	ST6GALNAC5
1	77088989	77219430	PIGK
1	77282018	77559966	AK5
1	77562415	77683427	ZZZ3
1	77695988	77759879	USP33
1	77779623	77879540	MIGA1
1	77888514	77943893	NEXN
1	77948401	77979205	FUBP1
1	77979157	78017964	DNAJB4
1	78044969	78138442	GIPC2
1	78490973	78540701	PTGFR
1	78620447	78646145	IFI44L
1	78649830	78664073	IFI44
1	78889763	79006730	ADGRL4
1	81306191	81993932	ADGRL2
1	83865023	83999132	TTLL7
1	84077974	84238498	PRKACB
1	84298537	84350798	SAMD13
1	84398531	84415008	DNASE2B
1	84479265	84498352	RPF1
1	84498324	84506581	GNG5
1	84506385	84556495	SPATA1
1	84549610	84574440	CTBS
1	84643706	84690468	SSX2IP
1	84811601	84893206	LPAR3
1	84925582	84997113	MCOLN2
1	85018081	85048540	MCOLN3
1	85062297	85133138	WDR63
1	85156891	85201016	SYDE2
1	85249953	85259662	C1orf52
1	85265775	85276632	BCL10
1	85318484	85578200	DDAH1
1	85580760	85583949	CCN1
1	85649416	85708433	ZNHIT6
1	85729232	86156772	COL24A1
1	86346823	86396342	ODF2L
1	86424170	86456553	CLCA2
1	86468926	86500259	CLCA1
1	86547077	86580749	CLCA4
1	86704569	86748184	SH3GLB1
1	86862444	86914365	SELENOF
1	86914634	87109982	HS2ST1
1	87212668	87251331	LINC02801
1	87328879	87348923	LMO4
1	88684143	88836255	PKN2
1	88852632	88891567	GTF2B
1	88935772	88992960	KYAT3
1	89006676	89022866	GBP3
1	89052320	89065208	GBP1
1	89106132	89126114	GBP2
1	89131744	89176003	GBP7
1	89181144	89198942	GBP4
1	89258950	89272860	GBP5
1	89363876	89388160	GBP6
1	89524828	89597861	LRRC8B
1	89633119	89719531	LRRC8C
1	89821031	89936611	LRRC8D
1	89995109	90035533	ZNF326
1	90711538	90717302	BARHL2
1	90915299	91022255	ZNF644
1	91260765	91404837	HFM1
1	91500846	91525764	CDC7
1	91680342	91906002	TGFBR3
1	91949370	92014428	BRDT
1	92029984	92063538	EPHX4
1	92074435	92075472	SETSIP
1	92080344	92147840	BTBD8
1	92168923	92184723	KIAA1107
1	92217914	92245813	C1orf146
1	92246397	92299009	GLMN
1	92299058	92402056	RPAP2
1	92473042	92486925	GFI1
1	92508695	92792410	EVI5
1	92832039	92841924	RPL5
1	92832728	92961522	DIPK1A
1	93079234	93139081	MTF2
1	93149741	93180413	TMED5
1	93180715	93278730	CCDC18
1	93345906	93369493	DR1
1	93448117	93554661	FNBP1L
1	93561740	93847219	BCAR3
1	93866283	93879206	DNTTIP2
1	93885199	93909598	GCLM
1	93992833	94121148	ABCA4
1	94168904	94247746	ARHGAP29
1	94418388	94518663	ABCD3
1	94529175	94541857	F3
1	94820356	94895246	SLC44A3
1	94896948	94927223	CNN3
1	94974404	95072951	ALG14
1	95092516	95197605	TLCD4
1	95117922	95244953	TLCD4-RWDD3
1	95234154	95247225	RWDD3
1	96721783	96823739	PTBP2
